$GPRMC,152401.000,A,2943.4053,N,09520.4952,W,0.15,299.84,090516,,,A*74
$GPRMC,152402.000,A,2943.4053,N,09520.4953,W,0.11,298.22,090516,,,A*7F
$GPRMC,152403.000,A,2943.4054,N,09520.4953,W,0.04,180.62,090516,,,A*73
$GPRMC,152404.000,A,2943.4053,N,09520.4953,W,0.16,182.99,090516,,,A*76
$GPRMC,152405.000,A,2943.4053,N,09520.4953,W,0.15,171.55,090516,,,A*78
$GPRMC,152406.000,A,2943.4052,N,09520.4953,W,0.17,194.96,090516,,,A*7C
$GPRMC,152407.000,A,2943.4052,N,09520.4953,W,0.13,205.41,090516,,,A*78
$GPRMC,152408.000,A,2943.4052,N,09520.4953,W,0.21,217.97,090516,,,A*7E
$GPRMC,152409.000,A,2943.4051,N,09520.4954,W,0.34,227.51,090516,,,A*76
$GPRMC,152410.000,A,2943.4051,N,09520.4955,W,0.31,224.99,090516,,,A*7D
$GPRMC,152411.000,A,2943.4050,N,09520.4955,W,0.28,219.17,090516,,,A*7D
$GPRMC,152412.000,A,2943.4049,N,09520.4956,W,0.27,212.53,090516,,,A*71
$GPRMC,152413.000,A,2943.4049,N,09520.4956,W,0.30,211.65,090516,,,A*70
$GPRMC,152414.000,A,2943.4048,N,09520.4957,W,0.32,208.24,090516,,,A*78
$GPRMC,152415.000,A,2943.4047,N,09520.4957,W,0.31,208.70,090516,,,A*74
$GPRMC,152416.000,A,2943.4047,N,09520.4958,W,0.23,197.83,090516,,,A*72
$GPRMC,152417.000,A,2943.4046,N,09520.4958,W,0.22,170.08,090516,,,A*79
$GPRMC,152418.000,A,2943.4045,N,09520.4958,W,0.15,184.82,090516,,,A*78
$GPRMC,152419.000,A,2943.4045,N,09520.4958,W,0.10,212.04,090516,,,A*7E
$GPRMC,152420.000,A,2943.4045,N,09520.4958,W,0.10,281.37,090516,,,A*7E
$GPRMC,152421.000,A,2943.4045,N,09520.4959,W,0.13,282.79,090516,,,A*74
$GPRMC,152422.000,A,2943.4045,N,09520.4959,W,0.15,292.74,090516,,,A*7D
$GPRMC,152423.000,A,2943.4045,N,09520.4960,W,0.21,284.92,090516,,,A*7E
$GPRMC,152424.000,A,2943.4045,N,09520.4961,W,0.24,282.06,090516,,,A*76
$GPRMC,152425.000,A,2943.4046,N,09520.4961,W,0.32,275.39,090516,,,A*77
$GPRMC,152426.000,A,2943.4046,N,09520.4963,W,0.37,284.13,090516,,,A*75
$GPRMC,152427.000,A,2943.4046,N,09520.4964,W,0.36,288.56,090516,,,A*7F
